audio_path,face_path,identity,facenet_feats_path,label,ecappa_feats_path,wavlmsv_feats_path
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00004/000000025.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00004/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00004/000000050.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00004/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00004/000000075.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00004/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00004/000000100.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00004/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00006/000000025.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00006/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00006/000000050.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00006/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00006/000000075.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00006/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00006/000000100.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00006/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00007/000000000.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00007/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00007/000000025.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00007/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00007/000000050.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00007/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00007/000000075.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00007/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00007/000000100.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00007/00000.npy,
,,id0008,./facenetfeats_original_extracted/v3/faces/id0008/English/nX31jXayGnE_00007/000000125.npy,5,./ecappafeats_original_extracted/v3/voices/id0008/English/nX31jXayGnE_00007/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00001/000000000.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00001/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00001/000000025.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00001/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00001/000000050.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00001/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00001/000000075.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00001/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00001/000000100.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00001/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00001/000000125.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00001/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00001/000000150.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00001/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00001/000000175.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00001/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000000.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000025.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000050.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000075.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000100.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000125.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000150.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000175.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000200.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000225.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000250.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000275.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000300.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000325.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000350.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000375.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000400.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000425.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000450.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000475.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000500.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000525.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000550.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000575.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000600.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000625.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000650.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000675.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000700.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000725.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000750.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000775.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000800.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000825.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000850.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000875.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000900.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000925.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000950.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000000975.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001000.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001025.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001050.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001075.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001100.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001125.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001150.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001175.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001200.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001225.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001250.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001275.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001300.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001325.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001350.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001375.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001400.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001425.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001450.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001475.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001500.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001525.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001550.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001575.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001600.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001625.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001650.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001675.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001700.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001725.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001750.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001775.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001800.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001825.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001850.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001875.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001900.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001925.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001950.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000001975.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002000.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002025.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002050.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002075.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002100.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002125.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002150.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002175.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002200.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002225.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002250.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002275.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002300.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002325.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002350.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00002/000002375.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00002/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000000.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000025.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000050.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000075.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000100.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000125.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000150.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000175.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000200.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000225.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000250.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000275.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000300.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000325.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000350.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
,,id0009,./facenetfeats_original_extracted/v3/faces/id0009/English/5sr1xWlWwQE_00006/000000375.npy,6,./ecappafeats_original_extracted/v3/voices/id0009/English/5sr1xWlWwQE_00006/00000.npy,
